Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_RemoveOutliers,Job_Affinity,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_EnvironmentVariables,Job_Toolchain,Job_IsBaseline,Job_InvocationCount,Job_IterationTime,Job_LaunchCount,Job_RunStrategy,Job_TargetCount,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,2,34502304000,100,345023040
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,3,35115729000,100,351157290
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,4,32346331000,100,323463310
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,5,35943162000,100,359431620
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,1,34810114350,100,348101143.5
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,2,34502303350,100,345023033.5
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,3,35115728350,100,351157283.5
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,4,32346330350,100,323463303.5
MonkeyBenchmark.GetMonkeys,,MonkeyBenchmark,GetMonkeys,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,5,35943161350,100,359431613.5
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,1,306000,16,19125
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,2,226000,32,7062.5
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,3,505000,64,7890.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,4,1201000,128,9382.81
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,5,2325000,256,9082.03
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,6,3615000,512,7060.55
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,7,7140000,1024,6972.66
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,8,14248000,2048,6957.03
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,9,27961000,4096,6826.42
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,10,56785000,8192,6931.76
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,11,111757000,16384,6821.11
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,12,223413000,32768,6818.02
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,13,445337000,65536,6795.3
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,14,893252000,131072,6814.97
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,1,216000,131072,1.65
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,2,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,3,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,4,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,5,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,6,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,1,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,2,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,3,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,4,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,5,211000,131072,1.61
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,6,211000,131072,1.61
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,7,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,8,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,9,211000,131072,1.61
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,10,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,11,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,12,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,13,210000,131072,1.6
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,14,213000,131072,1.63
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,15,212000,131072,1.62
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainWarmup,1,888431000,131072,6778.19
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainWarmup,2,892919000,131072,6812.43
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainWarmup,3,888238000,131072,6776.72
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainTarget,1,891093000,131072,6798.5
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainTarget,2,890291000,131072,6792.38
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainTarget,3,889058000,131072,6782.97
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Result,1,890880800,131072,6796.88
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Result,2,890078800,131072,6790.76
MonkeyBenchmark.AddMonkeyss,,MonkeyBenchmark,AddMonkeyss,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Result,3,888845800,131072,6781.36
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,1,304000,16,19000
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,2,225000,32,7031.25
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,3,701000,64,10953.13
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,4,1398000,128,10921.88
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,5,2818000,256,11007.81
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,6,7946000,512,15519.53
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,7,13769000,1024,13446.29
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,8,29029000,2048,14174.32
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,9,65878000,4096,16083.5
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,10,145634000,8192,17777.59
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,11,309575000,16384,18894.96
MonkeyBenchmark.AddMonkeys,,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,12,735374000,32768,22441.83
