Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_RemoveOutliers,Job_Affinity,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_EnvironmentVariables,Job_Toolchain,Job_IsBaseline,Job_InvocationCount,Job_IterationTime,Job_LaunchCount,Job_RunStrategy,Job_TargetCount,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainWarmup,2,38399455000,100,383994550
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainWarmup,3,38879122000,100,388791220
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,1,82217073000,100,822170730
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,2,56523579000,100,565235790
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,3,54047377000,100,540473770
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,4,50278025000,100,502780250
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,MainTarget,5,46553472000,100,465534720
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,1,82217072300,100,822170723
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,2,56523578300,100,565235783
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,3,54047376300,100,540473763
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,4,50278024300,100,502780243
MonkeyBenchmark.GetPhotos,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetPhotos,QuickJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,100,Default,1,Default,5,1,3,"QuickJob(InvocationCount=100, LaunchCount=1, TargetCount=5, UnrollFactor=1, WarmupCount=3)",N=100,1,Result,5,46553471300,100,465534713
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,1,371000,16,23187.5
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,2,257000,32,8031.25
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,3,692000,64,10812.5
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,4,1384000,128,10812.5
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,5,2827000,256,11042.97
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,6,8801000,512,17189.45
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,7,13811000,1024,13487.3
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,8,28706000,2048,14016.6
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,9,65286000,4096,15938.96
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,10,127880000,8192,15610.35
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,11,286856000,16384,17508.3
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,12,582061000,32768,17763.09
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,1,60000,32768,1.83
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,2,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,3,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,4,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,5,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,6,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,1,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,2,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,3,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,4,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,5,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,6,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,7,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,8,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,9,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,10,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,11,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,12,55000,32768,1.68
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,13,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,14,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleTarget,15,54000,32768,1.65
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainWarmup,1,581696000,32768,17751.95
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainWarmup,2,522311000,32768,15939.67
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainWarmup,3,648064000,32768,19777.34
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainTarget,1,520273000,32768,15877.47
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainTarget,2,634256000,32768,19355.96
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,MainTarget,3,736318000,32768,22470.64
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Result,1,520218600,32768,15875.81
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Result,2,634201600,32768,19354.3
MonkeyBenchmark.AddMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,AddMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Result,3,736263600,32768,22468.98
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,Pilot,1,5367604000,16,335475250
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,1,5000,16,312.5
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,2,1000,16,62.5
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,3,1000,16,62.5
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,4,0,16,0
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,5,1000,16,62.5
MonkeyBenchmark.GetMonkeys,MonkeyBenchmarkCSharp,MonkeyBenchmark,GetMonkeys,ShortRun,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,3,Default,3,"ShortRun(LaunchCount=1, TargetCount=3, WarmupCount=3)",N=100,1,IdleWarmup,6,0,16,0
